time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
674640,386,-288,-7946,-13,3,-6,0,0,0
675140,385,-303,-7966,-14,-9,-4,0,0,0
675640,382,-303,-7953,-14,-4,-5,0,0,0
676140,387,-299,-7948,-15,-2,-3,0,0,0
676640,377,-294,-7948,-14,-5,-2,0,0,0
677140,391,-290,-7961,-16,-3,-3,0,0,0
677640,391,-299,-7952,-16,-6,-4,0,0,0
678140,388,-293,-7949,-17,-4,-4,0,0,0
678640,391,-293,-7946,-15,-4,-3,0,0,0
679140,395,-291,-7945,-13,-4,1,0,0,0
679640,392,-299,-7955,-15,-6,-7,0,0,0
680140,401,-301,-7947,-10,8,-6,0,0,0
680640,393,-299,-7944,-18,-8,-7,0,0,0
681140,379,-288,-7952,-18,-2,-3,0,0,0
681640,386,-296,-7961,-15,-2,-6,0,0,0
682140,388,-296,-7955,-15,-3,-5,0,0,0
682640,387,-292,-7944,-16,-1,0,0,0,0
683640,379,-295,-7966,-15,-5,-6,0,0,0
684140,391,-293,-7959,-17,-3,-3,0,0,0
684640,388,-291,-7964,-18,-5,-4,0,0,0
685140,380,-291,-7950,-16,-4,-4,0,0,0
685640,385,-288,-7944,-19,-4,-7,0,0,0
686140,391,-294,-7949,-24,-2,-4,0,0,0
686640,394,-294,-7952,-16,-4,-2,0,0,0
687140,388,-292,-7953,-17,-1,-5,0,0,0
687640,388,-289,-7958,-17,-4,-10,0,0,0
688140,394,-293,-7963,-18,-4,-5,0,0,0
688640,391,-293,-7960,-16,-6,-4,0,0,0
689140,388,-294,-7956,-18,-6,-4,0,0,0
689640,391,-291,-7962,-18,-3,-6,0,0,0
690140,387,-292,-7963,-17,-5,0,0,0,0
690640,388,-296,-7959,-19,-3,-6,0,0,0
691140,388,-292,-7949,-16,-3,-3,0,0,0
691640,371,-279,-7960,-17,-1,-2,0,0,0
692140,390,-285,-7954,-16,-3,-7,0,0,0
692640,385,-294,-7953,-16,-1,-7,0,0,0
693140,387,-286,-7955,-19,-4,-5,0,0,0
693640,394,-288,-7958,-18,-4,-7,0,0,0
694140,385,-289,-7953,-18,-3,-7,0,0,0
694640,388,-293,-7957,-16,-5,-3,0,0,0
695140,388,-297,-7966,-18,-7,-5,0,0,0
695640,388,-284,-7944,-18,-5,-12,0,0,0
696140,393,-292,-7950,-18,-3,-5,0,0,0
696640,389,-295,-7956,-13,-1,-4,0,0,0
697340,393,-296,-7957,-16,-3,-10,0,0,0
697840,390,-296,-7961,-12,-9,-4,0,0,0
698340,384,-300,-7951,-20,-5,-6,0,0,0
698840,386,-293,-7961,-17,-5,-6,0,0,0
699340,382,-286,-7946,-18,-3,-5,0,0,0
699840,381,-303,-7945,-18,-3,-2,0,0,0
700340,389,-296,-7956,-15,-2,-4,0,0,0
700840,385,-287,-7956,-19,-2,-9,0,0,0
701340,388,-288,-7957,-17,-3,-10,0,0,0
701840,389,-300,-7949,-19,-2,-1,0,0,0
702340,393,-298,-7951,-17,-1,-5,0,0,0
703340,387,-293,-7958,-17,-1,-5,0,0,0
703840,399,-291,-7954,-20,-1,-3,0,0,0
704340,381,-295,-7944,-14,-8,-9,0,0,0
704840,391,-288,-7946,-18,-6,-7,0,0,0
705340,390,-289,-7968,-17,-3,-7,0,0,0
705840,391,-290,-7958,-15,-6,-3,0,0,0
706340,391,-293,-7941,-19,-5,-6,0,0,0
706840,391,-293,-7951,-18,-4,-5,0,0,0
707340,393,-297,-7958,-17,-4,-3,0,0,0
707840,379,-292,-7957,-17,-3,-5,0,0,0
708340,390,-291,-7961,-19,-4,-5,0,0,0
708840,387,-295,-7965,-15,-6,-7,0,0,0
709340,391,-287,-7964,-25,0,-7,0,0,0
709840,383,-291,-7974,-16,-4,-5,0,0,0
710340,392,-295,-7966,-17,2,-5,0,0,0
710840,389,-290,-7958,-15,-5,-4,0,0,0
711340,383,-299,-7956,-18,-6,-9,0,0,0
711840,391,-293,-7956,-16,-5,-7,0,0,0
712340,390,-291,-7958,-18,-1,-13,0,0,0
712840,394,-299,-7947,-15,-5,-5,0,0,0
713340,379,-294,-7955,-20,-3,-5,0,0,0
713840,388,-287,-7963,-21,-1,-4,0,0,0
714340,398,-287,-7962,-19,-3,-10,0,0,0
714840,392,-299,-7959,-16,-5,-6,0,0,0
715340,386,-292,-7960,-22,-3,-10,0,0,0
715840,398,-286,-7961,-18,-5,-4,0,0,0
716340,384,-298,-7955,-15,0,-6,0,0,0
716840,387,-302,-7953,-17,-6,-3,0,0,0
717340,392,-290,-7958,-16,-3,-5,0,0,0
717840,388,-293,-7947,-15,-5,-3,0,0,0
718340,390,-288,-7956,-15,-7,-7,0,0,0
718840,395,-290,-7960,-15,-6,-1,0,0,0
719340,392,-297,-7953,-17,-8,-3,0,0,0
719840,386,-291,-7947,-18,-4,-5,0,0,0
720340,375,-292,-7954,-26,13,0,0,0,0
720840,-176,-450,-8767,-2584,-3670,4593,0,0,0
721340,2613,-388,-9366,-1308,4234,3733,0,0,0
721840,4468,-1133,-8152,-2350,6724,8585,0,0,0
722340,3822,-2514,-4838,-4180,-970,11079,0,0,0
722840,341,-5236,-6446,3247,-5554,1806,0,0,0
723340,-414,-5128,-4363,4857,2730,-3081,0,0,0
723840,2135,-7936,-1832,9947,3328,1366,0,0,0
724340,-294,-6788,2254,5340,-9337,1399,0,0,0
724840,114,-8074,1839,-226,2777,-2243,0,0,0
725340,825,-7212,1241,-2582,-1665,4186,0,0,0
725840,-1071,-8201,-859,-1720,-375,2837,0,0,0
726340,-2624,-7343,81,503,-707,1225,0,0,0
726840,-1477,-7659,-2751,-1039,-7303,1527,0,0,0
727340,-3513,-7129,-2491,-3558,-2912,1869,0,0,0
727840,-3761,-6287,-1733,1015,990,1036,0,0,0
728340,-4336,-6150,-396,2895,2910,-1186,0,0,0
728840,-3390,-7091,536,1921,751,-783,0,0,0
729340,-2908,-7272,909,294,654,-804,0,0,0
729840,-2984,-7187,769,182,630,958,0,0,0
730340,-3237,-7168,920,478,-60,304,0,0,0
730840,-3104,-6912,913,83,319,-99,0,0,0
731340,-3145,-7183,1158,1488,736,93,0,0,0
731840,-2833,-7134,939,23,-553,-123,0,0,0
732340,-2536,-7310,1054,409,-79,14,0,0,0
732840,-2620,-7282,975,-60,-143,-354,0,0,0
733340,-2483,-7274,1207,659,-1272,-267,0,0,0
733840,-1887,-7165,217,-5828,-548,-870,0,0,0
