time_boot_ms,time_boot_s,xacc,xacc_g,yacc,yacc_g,zacc,zacc_g,xgyro,xgyro_dps,ygyro,ygyro_dps,zgyro,zgyro_dps,xmag,ymag,zmag
714840,714.84,392,0.392,-299,-0.299,-7959,-7.959,-16,-0.917197452229299,-5,-0.286624203821656,-6,-0.343949044585987,0,0,0
715340,715.34,386,0.386,-292,-0.292,-7960,-7.96,-22,-1.26114649681529,-3,-0.171974522292994,-10,-0.573248407643312,0,0,0
715840,715.84,398,0.398,-286,-0.286,-7961,-7.961,-18,-1.03184713375796,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
716340,716.34,384,0.384,-298,-0.298,-7955,-7.955,-15,-0.859872611464968,0,0,-6,-0.343949044585987,0,0,0
716840,716.84,387,0.387,-302,-0.302,-7953,-7.953,-17,-0.974522292993631,-6,-0.343949044585987,-3,-0.171974522292994,0,0,0
717340,717.34,392,0.392,-290,-0.29,-7958,-7.958,-16,-0.917197452229299,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
717840,717.84,388,0.388,-293,-0.293,-7947,-7.947,-15,-0.859872611464968,-5,-0.286624203821656,-3,-0.171974522292994,0,0,0
718340,718.34,390,0.39,-288,-0.288,-7956,-7.956,-15,-0.859872611464968,-7,-0.401273885350318,-7,-0.401273885350318,0,0,0
718840,718.84,395,0.395,-290,-0.29,-7960,-7.96,-15,-0.859872611464968,-6,-0.343949044585987,-1,-0.057324840764331,0,0,0
719340,719.34,392,0.392,-297,-0.297,-7953,-7.953,-17,-0.974522292993631,-8,-0.45859872611465,-3,-0.171974522292994,0,0,0
719840,719.84,386,0.386,-291,-0.291,-7947,-7.947,-18,-1.03184713375796,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
720340,720.34,375,0.375,-292,-0.292,-7954,-7.954,-26,-1.49044585987261,13,0.745222929936306,0,0,0,0,0
720840,720.84,-176,-0.176,-450,-0.45,-8767,-8.767,-2584,-148.127388535032,-3670,-210.382165605096,4593,263.292993630573,0,0,0
721340,721.34,2613,2.613,-388,-0.388,-9366,-9.366,-1308,-74.9808917197452,4234,242.713375796178,3733,213.993630573248,0,0,0
721840,721.84,4468,4.468,-1133,-1.133,-8152,-8.152,-2350,-134.713375796178,6724,385.452229299363,8585,492.133757961784,0,0,0
722340,722.34,3822,3.822,-2514,-2.514,-4838,-4.838,-4180,-239.617834394904,-970,-55.6050955414013,11079,635.101910828025,0,0,0
722840,722.84,341,0.341,-5236,-5.236,-6446,-6.446,3247,186.133757961783,-5554,-318.382165605095,1806,103.528662420382,0,0,0
723340,723.34,-414,-0.414,-5128,-5.128,-4363,-4.363,4857,278.426751592357,2730,156.496815286624,-3081,-176.617834394904,0,0,0
723840,723.84,2135,2.135,-7936,-7.936,-1832,-1.832,9947,570.210191082802,3328,190.777070063694,1366,78.3057324840764,0,0,0
724340,724.34,-294,-0.294,-6788,-6.788,2254,2.254,5340,306.114649681529,-9337,-535.24203821656,1399,80.1974522292994,0,0,0
724840,724.84,114,0.114,-8074,-8.074,1839,1.839,-226,-12.9554140127389,2777,159.191082802548,-2243,-128.579617834395,0,0,0
725340,725.34,825,0.825,-7212,-7.212,1241,1.241,-2582,-148.012738853503,-1665,-95.4458598726115,4186,239.96178343949,0,0,0
725840,725.84,-1071,-1.071,-8201,-8.201,-859,-0.859,-1720,-98.5987261146497,-375,-21.4968152866242,2837,162.630573248408,0,0,0
726340,726.34,-2624,-2.624,-7343,-7.343,81,0.081,503,28.8343949044586,-707,-40.5286624203822,1225,70.2229299363057,0,0,0
726840,726.84,-1477,-1.477,-7659,-7.659,-2751,-2.751,-1039,-59.5605095541401,-7303,-418.643312101911,1527,87.5350318471338,0,0,0
727340,727.34,-3513,-3.513,-7129,-7.129,-2491,-2.491,-3558,-203.96178343949,-2912,-166.929936305732,1869,107.140127388535,0,0,0
727840,727.84,-3761,-3.761,-6287,-6.287,-1733,-1.733,1015,58.1847133757962,990,56.7515923566879,1036,59.3885350318471,0,0,0
728340,728.34,-4336,-4.336,-6150,-6.15,-396,-0.396,2895,165.955414012739,2910,166.815286624204,-1186,-67.9872611464968,0,0,0
728840,728.84,-3390,-3.39,-7091,-7.091,536,0.536,1921,110.12101910828,751,43.0509554140127,-783,-44.8853503184713,0,0,0
729340,729.34,-2908,-2.908,-7272,-7.272,909,0.909,294,16.8535031847134,654,37.4904458598726,-804,-46.0891719745223,0,0,0
729840,729.84,-2984,-2.984,-7187,-7.187,769,0.769,182,10.4331210191083,630,36.1146496815287,958,54.9171974522293,0,0,0
730340,730.34,-3237,-3.237,-7168,-7.168,920,0.92,478,27.4012738853503,-60,-3.43949044585987,304,17.4267515923567,0,0,0
730840,730.84,-3104,-3.104,-6912,-6.912,913,0.913,83,4.75796178343949,319,18.2866242038217,-99,-5.67515923566879,0,0,0
731340,731.34,-3145,-3.145,-7183,-7.183,1158,1.158,1488,85.2993630573248,736,42.1910828025478,93,5.3312101910828,0,0,0
731840,731.84,-2833,-2.833,-7134,-7.134,939,0.939,23,1.31847133757962,-553,-31.7006369426752,-123,-7.05095541401274,0,0,0
732340,732.34,-2536,-2.536,-7310,-7.31,1054,1.054,409,23.4458598726115,-79,-4.52866242038217,14,0.802547770700637,0,0,0
732840,732.84,-2620,-2.62,-7282,-7.282,975,0.975,-60,-3.43949044585987,-143,-8.19745222929936,-354,-20.2929936305732,0,0,0
733340,733.34,-2483,-2.483,-7274,-7.274,1207,1.207,659,37.7770700636943,-1272,-72.9171974522293,-267,-15.3057324840764,0,0,0
733840,733.84,-1887,-1.887,-7165,-7.165,217,0.217,-5828,-334.089171974522,-548,-31.4140127388535,-870,-49.8726114649682,0,0,0
734340,734.34,580,0.58,-7029,-7.029,-3115,-3.115,-6826,-391.299363057325,763,43.7388535031847,-7305,-418.75796178344,0,0,0
734840,734.84,1381,1.381,-6174,-6.174,-5572,-5.572,-4211,-241.394904458599,1064,60.9936305732484,-5710,-327.324840764331,0,0,0
735340,735.34,1841,1.841,-1462,-1.462,-8105,-8.105,-6906,-395.885350318471,-4611,-264.324840764331,-3764,-215.770700636943,0,0,0
735840,735.84,1918,1.918,401,0.401,-7882,-7.882,-840,-48.1528662420382,7036,403.337579617834,-1274,-73.031847133758,0,0,0
736340,736.34,2528,2.528,455,0.455,-7875,-7.875,1001,57.3821656050955,-6514,-373.414012738853,1351,77.4458598726115,0,0,0
736840,736.84,17,0.017,620,0.62,-7757,-7.757,-1556,-89.1974522292994,-241,-13.8152866242038,1023,58.6433121019108,0,0,0
737340,737.34,216,0.216,428,0.428,-8214,-8.214,-2406,-137.923566878981,-7741,-443.751592356688,-2846,-163.146496815287,0,0,0
737840,737.84,-1125,-1.125,494,0.494,-7670,-7.67,-3841,-220.184713375796,-2701,-154.834394904459,806,46.203821656051,0,0,0
738340,738.34,-931,-0.931,53,0.053,-7860,-7.86,2355,135,-1192,-68.3312101910828,-5143,-294.821656050955,0,0,0
738840,738.84,-1618,-1.618,-1725,-1.725,-7571,-7.571,-689,-39.4968152866242,-540,-30.9554140127389,-209,-11.9808917197452,0,0,0
739340,739.34,-1724,-1.724,-626,-0.626,-7718,-7.718,-873,-50.0445859872611,-186,-10.6624203821656,130,7.45222929936306,0,0,0
739840,739.84,-1426,-1.426,-1202,-1.202,-7651,-7.651,-69,-3.95541401273885,2,0.114649681528662,70,4.01273885350319,0,0,0
740340,740.34,-1436,-1.436,-1350,-1.35,-7640,-7.64,169,9.68789808917198,-90,-5.15923566878981,-126,-7.22292993630573,0,0,0
740840,740.84,-1452,-1.452,-1710,-1.71,-7559,-7.559,1231,70.5668789808917,-77,-4.4140127388535,-3,-0.171974522292994,0,0,0
741340,741.34,-1292,-1.292,-1413,-1.413,-7731,-7.731,-456,-26.140127388535,-140,-8.02547770700637,327,18.7452229299363,0,0,0
741840,741.84,-1850,-1.85,-1974,-1.974,-7829,-7.829,67,3.84076433121019,-440,-25.2229299363057,-25,-1.43312101910828,0,0,0
742340,742.34,-1170,-1.17,-2063,-2.063,-7423,-7.423,489,28.031847133758,-243,-13.9299363057325,-245,-14.0445859872611,0,0,0
742840,742.84,-1327,-1.327,-2325,-2.325,-7476,-7.476,1230,70.5095541401274,158,9.05732484076433,-451,-25.8535031847134,0,0,0
743340,743.34,-1432,-1.432,-2218,-2.218,-7565,-7.565,84,4.81528662420382,-52,-2.98089171974522,-32,-1.8343949044586,0,0,0
743840,743.84,-1069,-1.069,-2160,-2.16,-7457,-7.457,-555,-31.8152866242038,383,21.9554140127389,385,22.0700636942675,0,0,0
744340,744.34,-1607,-1.607,-2192,-2.192,-7522,-7.522,368,21.0955414012739,-150,-8.59872611464968,-251,-14.3885350318471,0,0,0
744840,744.84,-1238,-1.238,-2446,-2.446,-7378,-7.378,770,44.140127388535,92,5.27388535031847,-276,-15.8216560509554,0,0,0
745340,745.34,-1152,-1.152,-3461,-3.461,-6997,-6.997,746,42.7643312101911,-75,-4.29936305732484,131,7.50955414012739,0,0,0
745840,745.84,-1519,-1.519,-2918,-2.918,-7136,-7.136,-1614,-92.5222929936306,-481,-27.5732484076433,2411,138.210191082803,0,0,0
746340,746.34,-1785,-1.785,-1950,-1.95,-7412,-7.412,-641,-36.7452229299363,569,32.6178343949045,408,23.3885350318471,0,0,0
746840,746.84,-1449,-1.449,-1996,-1.996,-7514,-7.514,836,47.9235668789809,-591,-33.8789808917197,35,2.00636942675159,0,0,0
747340,747.34,-1152,-1.152,-1675,-1.675,-7643,-7.643,-5415,-310.414012738853,3157,180.974522292994,-141,-8.0828025477707,0,0,0
747840,747.84,1295,1.295,4062,4.062,-6884,-6.884,-3458,-198.229299363057,1196,68.5605095541401,263,15.0764331210191,0,0,0
748340,748.34,1023,1.023,3424,3.424,-7091,-7.091,-1710,-98.0254777070064,1255,71.9426751592357,119,6.82165605095541,0,0,0
748840,748.84,1840,1.84,4084,4.084,-6689,-6.689,-6018,-344.980891719745,4008,229.757961783439,1750,100.31847133758,0,0,0
749340,749.34,2502,2.502,5410,5.41,-6821,-6.821,-3042,-174.382165605096,-5454,-312.649681528662,3076,176.331210191083,0,0,0
749840,749.84,1094,1.094,5531,5.531,-4603,-4.603,-2478,-142.050955414013,-2806,-160.853503184713,5851,335.407643312102,0,0,0
750340,750.34,2223,2.223,5051,5.051,-5346,-5.346,219,12.5541401273885,-2956,-169.452229299363,475,27.2292993630573,0,0,0
750840,750.84,2463,2.463,6281,6.281,-2750,-2.75,-1905,-109.203821656051,661,37.8917197452229,1292,74.0636942675159,0,0,0
751340,751.34,3102,3.102,7211,7.211,-2114,-2.114,695,39.8407643312102,-671,-38.4649681528662,-1497,-85.8152866242038,0,0,0
751980,751.98,3257,3.257,7290,7.29,-2094,-2.094,359,20.5796178343949,-154,-8.82802547770701,185,10.6050955414013,0,0,0
752440,752.44,3166,3.166,7083,7.083,-2040,-2.04,219,12.5541401273885,-356,-20.4076433121019,498,28.5477707006369,0,0,0
752940,752.94,3113,3.113,7264,7.264,-2075,-2.075,-55,-3.15286624203822,142,8.14012738853503,119,6.82165605095541,0,0,0
753440,753.44,3127,3.127,7230,7.23,-1958,-1.958,62,3.55414012738853,-53,-3.03821656050955,400,22.9299363057325,0,0,0
753940,753.94,3374,3.374,7120,7.12,-1947,-1.947,85,4.87261146496815,-5,-0.286624203821656,348,19.9490445859873,0,0,0
754440,754.44,3368,3.368,7225,7.225,-2065,-2.065,-40,-2.29299363057325,-24,-1.37579617834395,-26,-1.49044585987261,0,0,0
754940,754.94,3370,3.37,7185,7.185,-2032,-2.032,-79,-4.52866242038217,44,2.52229299363057,-154,-8.82802547770701,0,0,0
755440,755.44,3365,3.365,7079,7.079,-2056,-2.056,39,2.23566878980892,-109,-6.2484076433121,161,9.22929936305733,0,0,0
755940,755.94,3341,3.341,7054,7.054,-2065,-2.065,35,2.00636942675159,81,4.64331210191083,251,14.3885350318471,0,0,0
756440,756.44,3275,3.275,7111,7.111,-2002,-2.002,-162,-9.28662420382166,70,4.01273885350319,-262,-15.0191082802548,0,0,0
756940,756.94,3401,3.401,7180,7.18,-1994,-1.994,45,2.5796178343949,-95,-5.44585987261147,247,14.1592356687898,0,0,0
757440,757.44,3358,3.358,7137,7.137,-2027,-2.027,83,4.75796178343949,75,4.29936305732484,59,3.38216560509554,0,0,0
757940,757.94,3328,3.328,7127,7.127,-2018,-2.018,-71,-4.07006369426752,45,2.5796178343949,150,8.59872611464968,0,0,0
758440,758.44,3313,3.313,7182,7.182,-1917,-1.917,19,1.08917197452229,2,0.114649681528662,-23,-1.31847133757962,0,0,0
758940,758.94,3363,3.363,7163,7.163,-1958,-1.958,-42,-2.40764331210191,13,0.745222929936306,-108,-6.19108280254777,0,0,0
759440,759.44,3376,3.376,7097,7.097,-1976,-1.976,-151,-8.65605095541401,-38,-2.17834394904459,36,2.06369426751592,0,0,0
759940,759.94,3309,3.309,7129,7.129,-2053,-2.053,21,1.20382165605096,72,4.12738853503185,-196,-11.2356687898089,0,0,0
760440,760.44,3298,3.298,7116,7.116,-2068,-2.068,-96,-5.5031847133758,92,5.27388535031847,-28,-1.60509554140127,0,0,0
760940,760.94,3333,3.333,7174,7.174,-2000,-2,0,0,-25,-1.43312101910828,-345,-19.7770700636943,0,0,0
761440,761.44,3310,3.31,7103,7.103,-2058,-2.058,83,4.75796178343949,-40,-2.29299363057325,163,9.34394904458599,0,0,0
761940,761.94,3879,3.879,7471,7.471,-2328,-2.328,940,53.8853503184713,181,10.3757961783439,1225,70.2229299363057,0,0,0
762440,762.44,2837,2.837,4983,4.983,-2814,-2.814,12720,729.171974522293,967,55.4331210191083,741,42.4777070063694,0,0,0
762940,762.94,2108,2.108,5612,5.612,-5467,-5.467,11445,656.082802547771,405,23.2165605095541,176,10.0891719745223,0,0,0
763440,763.44,3509,3.509,1163,1.163,-6971,-6.971,9497,544.414012738853,2330,133.566878980892,6531,374.388535031847,0,0,0
763940,763.94,3833,3.833,-244,-0.244,-7162,-7.162,-877,-50.2738853503185,146,8.36942675159236,37,2.12101910828025,0,0,0
764440,764.44,3967,3.967,117,0.117,-7019,-7.019,-351,-20.1210191082803,303,17.3694267515924,-5,-0.286624203821656,0,0,0
764940,764.94,4178,4.178,165,0.165,-6969,-6.969,-165,-9.45859872611465,337,19.3184713375796,119,6.82165605095541,0,0,0
765440,765.44,4226,4.226,70,0.07,-6918,-6.918,310,17.7707006369427,-133,-7.62420382165605,234,13.4140127388535,0,0,0
765940,765.94,4129,4.129,36,0.036,-6964,-6.964,389,22.2993630573248,383,21.9554140127389,97,5.56050955414013,0,0,0
766440,766.44,4217,4.217,-28,-0.028,-6927,-6.927,-179,-10.2611464968153,79,4.52866242038217,11,0.630573248407643,0,0,0
766940,766.94,4225,4.225,56,0.056,-6930,-6.93,-292,-16.7388535031847,373,21.3821656050955,27,1.54777070063694,0,0,0
767440,767.44,4202,4.202,-71,-0.071,-6991,-6.991,87,4.98726114649682,-51,-2.92356687898089,4,0.229299363057325,0,0,0
767940,767.94,4405,4.405,-563,-0.563,-6806,-6.806,894,51.2484076433121,809,46.375796178344,-143,-8.19745222929936,0,0,0
768440,768.44,5349,5.349,-761,-0.761,-6181,-6.181,592,33.9363057324841,921,52.796178343949,243,13.9299363057325,0,0,0
768940,768.94,6075,6.075,-970,-0.97,-5596,-5.596,861,49.3566878980892,1188,68.1019108280255,-116,-6.64968152866242,0,0,0
769440,769.44,6964,6.964,-164,-0.164,-4611,-4.611,340,19.4904458598726,936,53.656050955414,800,45.859872611465,0,0,0
769950,769.95,7077,7.077,621,0.621,-4186,-4.186,734,42.0764331210191,-756,-43.3375796178344,610,34.968152866242,0,0,0
770440,770.44,6619,6.619,-310,-0.31,-4876,-4.876,2403,137.751592356688,-1742,-99.859872611465,-143,-8.19745222929936,0,0,0
770940,770.94,7002,7.002,-567,-0.567,-4334,-4.334,172,9.85987261146497,43,2.46496815286624,-316,-18.1146496815287,0,0,0
771440,771.44,6976,6.976,-604,-0.604,-4252,-4.252,0,0,25,1.43312101910828,-220,-12.6114649681529,0,0,0
771940,771.94,7037,7.037,-943,-0.943,-4164,-4.164,186,10.6624203821656,109,6.2484076433121,402,23.0445859872611,0,0,0
772440,772.44,7039,7.039,-862,-0.862,-4152,-4.152,133,7.62420382165605,25,1.43312101910828,204,11.6942675159236,0,0,0
772940,772.94,6977,6.977,-608,-0.608,-4306,-4.306,-291,-16.6815286624204,-87,-4.98726114649682,-191,-10.9490445859873,0,0,0
773450,773.45,7018,7.018,-874,-0.874,-4162,-4.162,218,12.4968152866242,221,12.6687898089172,64,3.6687898089172,0,0,0
773940,773.94,7054,7.054,-493,-0.493,-4291,-4.291,-111,-6.36305732484076,-93,-5.3312101910828,-385,-22.0700636942675,0,0,0
774440,774.44,7104,7.104,-519,-0.519,-4223,-4.223,-175,-10.031847133758,-48,-2.7515923566879,0,0,0,0,0
774940,774.94,7054,7.054,-373,-0.373,-4379,-4.379,-219,-12.5541401273885,-101,-5.78980891719745,-851,-48.7834394904459,0,0,0
775440,775.44,7139,7.139,-451,-0.451,-4225,-4.225,-84,-4.81528662420382,-45,-2.5796178343949,111,6.36305732484076,0,0,0
775940,775.94,6997,6.997,-204,-0.204,-4351,-4.351,-327,-18.7452229299363,-218,-12.4968152866242,-509,-29.1783439490446,0,0,0
776440,776.44,7081,7.081,-240,-0.24,-4260,-4.26,126,7.22292993630573,81,4.64331210191083,242,13.8726114649682,0,0,0
776940,776.94,7000,7,-148,-0.148,-4328,-4.328,-217,-12.4394904458599,-119,-6.82165605095541,-696,-39.8980891719745,0,0,0
777440,777.44,7073,7.073,59,0.059,-4298,-4.298,141,8.0828025477707,-17,-0.974522292993631,-477,-27.343949044586,0,0,0
777940,777.94,6996,6.996,199,0.199,-4333,-4.333,-16,-0.917197452229299,-104,-5.96178343949045,-290,-16.6242038216561,0,0,0
778440,778.44,6959,6.959,281,0.281,-4404,-4.404,-46,-2.63694267515924,-83,-4.75796178343949,-123,-7.05095541401274,0,0,0
778940,778.94,7060,7.06,218,0.218,-4370,-4.37,60,3.43949044585987,10,0.573248407643312,241,13.8152866242038,0,0,0
779440,779.44,6966,6.966,333,0.333,-4307,-4.307,-480,-27.515923566879,-174,-9.97452229299363,-1136,-65.1210191082803,0,0,0
779940,779.94,6983,6.983,473,0.473,-4478,-4.478,-84,-4.81528662420382,-42,-2.40764331210191,-366,-20.9808917197452,0,0,0
780440,780.44,6951,6.951,805,0.805,-4337,-4.337,-110,-6.30573248407643,15,0.859872611464968,-248,-14.2165605095541,0,0,0
780940,780.94,6903,6.903,1057,1.057,-4390,-4.39,-280,-16.0509554140127,-4,-0.229299363057325,-772,-44.2547770700637,0,0,0
781440,781.44,6753,6.753,1435,1.435,-4490,-4.49,38,2.17834394904459,55,3.15286624203822,-1439,-82.4904458598726,0,0,0
781940,781.94,6858,6.858,1534,1.534,-4478,-4.478,-158,-9.05732484076433,-106,-6.07643312101911,-305,-17.484076433121,0,0,0
782440,782.44,6849,6.849,1583,1.583,-4308,-4.308,-297,-17.0254777070064,37,2.12101910828025,39,2.23566878980892,0,0,0
782940,782.94,6762,6.762,1636,1.636,-4487,-4.487,-156,-8.94267515923567,-56,-3.21019108280255,-114,-6.53503184713376,0,0,0
783440,783.44,6726,6.726,1537,1.537,-4497,-4.497,200,11.4649681528662,-21,-1.20382165605096,193,11.0636942675159,0,0,0
783940,783.94,6787,6.787,1526,1.526,-4386,-4.386,-81,-4.64331210191083,-34,-1.94904458598726,142,8.14012738853503,0,0,0
784440,784.44,6817,6.817,1384,1.384,-4395,-4.395,-574,-32.9044585987261,130,7.45222929936306,875,50.1592356687898,0,0,0
784940,784.94,7031,7.031,1461,1.461,-4304,-4.304,20,1.14649681528662,55,3.15286624203822,22,1.26114649681529,0,0,0
785440,785.44,6838,6.838,1542,1.542,-4328,-4.328,111,6.36305732484076,11,0.630573248407643,343,19.6624203821656,0,0,0
785940,785.94,6825,6.825,1772,1.772,-4325,-4.325,72,4.12738853503185,-69,-3.95541401273885,-421,-24.1337579617834,0,0,0
786440,786.44,6783,6.783,1774,1.774,-4240,-4.24,-24,-1.37579617834395,-129,-7.39490445859873,70,4.01273885350319,0,0,0
786940,786.94,6584,6.584,2617,2.617,-4061,-4.061,166,9.51592356687898,92,5.27388535031847,-1303,-74.6942675159236,0,0,0
787440,787.44,6333,6.333,3096,3.096,-4109,-4.109,-270,-15.4777070063694,-342,-19.6050955414013,382,21.8980891719745,0,0,0
787940,787.94,6410,6.41,3184,3.184,-4231,-4.231,-577,-33.0764331210191,7,0.401273885350318,-199,-11.4076433121019,0,0,0
788440,788.44,6257,6.257,3459,3.459,-4075,-4.075,-511,-29.2929936305732,-270,-15.4777070063694,-423,-24.2484076433121,0,0,0
788940,788.94,6201,6.201,3516,3.516,-4105,-4.105,-212,-12.1528662420382,-411,-23.5605095541401,56,3.21019108280255,0,0,0
789440,789.44,6324,6.324,3865,3.865,-3902,-3.902,-239,-13.7006369426752,-87,-4.98726114649682,-229,-13.1273885350318,0,0,0
789940,789.94,6264,6.264,3810,3.81,-3827,-3.827,-113,-6.47770700636943,210,12.0382165605096,-236,-13.5286624203822,0,0,0
790440,790.44,6290,6.29,3545,3.545,-4020,-4.02,22,1.26114649681529,-83,-4.75796178343949,539,30.8980891719745,0,0,0
790940,790.94,6333,6.333,3615,3.615,-3833,-3.833,15,0.859872611464968,84,4.81528662420382,-224,-12.8407643312102,0,0,0
791440,791.44,6228,6.228,3835,3.835,-3780,-3.78,-488,-27.9745222929936,-43,-2.46496815286624,-586,-33.5923566878981,0,0,0
791940,791.94,5714,5.714,4739,4.739,-3570,-3.57,-1206,-69.1337579617834,359,20.5796178343949,-2683,-153.802547770701,0,0,0
792440,792.44,6309,6.309,3406,3.406,-4198,-4.198,8067,462.43949044586,-3204,-183.668789808917,12245,701.942675159236,0,0,0
792940,792.94,6708,6.708,2619,2.619,-4245,-4.245,-1384,-79.3375796178344,-173,-9.9171974522293,-9052,-518.904458598726,0,0,0
793440,793.44,5542,5.542,1079,1.079,-5632,-5.632,3315,190.031847133758,-3005,-172.261146496815,-2525,-144.745222929936,0,0,0
793940,793.94,4183,4.183,3085,3.085,-5875,-5.875,1028,58.9299363057325,1130,64.7770700636943,-823,-47.1783439490446,0,0,0
794440,794.44,3507,3.507,1129,1.129,-7095,-7.095,3685,211.242038216561,-4942,-283.299363057325,4179,239.56050955414,0,0,0
794940,794.94,3760,3.76,261,0.261,-7754,-7.754,-3707,-212.503184713376,-1735,-99.4585987261147,126,7.22292993630573,0,0,0
795440,795.44,524,0.524,5132,5.132,-8284,-8.284,-6933,-397.433121019108,-9485,-543.726114649681,7155,410.15923566879,0,0,0
