time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
233680,592,-88,831,-226,-45,-2,32767,32767,32767
233780,593,-88,832,-228,-41,-2,32767,32767,32767
233870,593,-87,831,-230,-44,-2,32767,32767,32767
233970,593,-88,832,-228,-50,0,32767,32767,32767
234070,591,-87,830,-226,-46,3,32767,32767,32767
234170,591,-87,832,-224,-43,2,32767,32767,32767
234270,592,-87,830,-224,-43,5,32767,32767,32767
234370,591,-88,833,-223,-45,4,32767,32767,32767
234470,593,-87,831,-227,-45,4,32767,32767,32767
234570,592,-88,832,-223,-50,2,32767,32767,32767
234670,591,-87,831,-228,-44,3,32767,32767,32767
234770,592,-87,831,-222,-46,2,32767,32767,32767
234870,591,-88,833,-227,-46,3,32767,32767,32767
234970,592,-87,831,-227,-46,1,32767,32767,32767
235070,591,-87,830,-223,-45,1,32767,32767,32767
235170,592,-88,834,-224,-46,2,32767,32767,32767
235270,591,-88,833,-227,-46,4,32767,32767,32767
235370,591,-88,831,-223,-47,4,32767,32767,32767
235480,592,-87,831,-224,-45,5,32767,32767,32767
235570,591,-88,833,-223,-46,3,32767,32767,32767
235670,591,-88,832,-228,-45,1,32767,32767,32767
235870,590,-87,832,-227,-45,0,32767,32767,32767
